eventname,date,sta
20151011110109,2015-10-11T11_01_09,IS_KZIT__BHZ
20151011110109,2015-10-11T11_01_09,IS_ZFRI__SHE
20151011110109,2015-10-11T11_01_09,IS_MMA4__BHZ
20151011110109,2015-10-11T11_01_09,IS_BLGI__SHZ
20151011110109,2015-10-11T11_01_09,IS_MMC2__BHZ
20151011110109,2015-10-11T11_01_09,IS_HMDT__SHE
20151011110109,2015-10-11T11_01_09,IS_HMDT__SHN
20151011110109,2015-10-11T11_01_09,IS_MMA2__BHZ
20151011110109,2015-10-11T11_01_09,IS_MMC1__BHZ
20151011110109,2015-10-11T11_01_09,IS_MMB2__BHZ
20151011110109,2015-10-11T11_01_09,IS_YTIR__SHZ
20151011110109,2015-10-11T11_01_09,IS_HMDT__SHZ
20151114170935,2015-11-14T17_09_35,IS_BLGI__SHN
20151114170935,2015-11-14T17_09_35,IS_AMAZ__BHZ
20151114170935,2015-11-14T17_09_35,IS_KRMI__SHE
20151114170935,2015-11-14T17_09_35,IS_BLGI__SHE
20151114170935,2015-11-14T17_09_35,IS_KRMI__SHZ
20151114170935,2015-11-14T17_09_35,IS_HNTI__SHZ
20151114170935,2015-11-14T17_09_35,IS_HNTI__SHE
20151114170935,2015-11-14T17_09_35,IS_HNTI__SHN
20151114170935,2015-11-14T17_09_35,IS_ZFRI__SHZ
20151114170935,2015-11-14T17_09_35,IS_ZFRI__SHN
20151114170935,2015-11-14T17_09_35,IS_SLTI__SHN
20151114170935,2015-11-14T17_09_35,IS_ZFRI__SHE
20151114170935,2015-11-14T17_09_35,IS_BLGI__SHZ
20150106170230,2015-1-6T17_02_30,IS_OFRI__SHE
20150106170230,2015-1-6T17_02_30,IS_OFRI__SHZ
20150106170230,2015-1-6T17_02_30,IS_BLGI__SHZ
20150106170230,2015-1-6T17_02_30,IS_HNTI__SHZ
20150106170230,2015-1-6T17_02_30,IS_HNTI__SHE
20150106170230,2015-1-6T17_02_30,IS_HNTI__SHN
20151222212826,2015-12-22T21_28_26,IS_BLGI__SHN
20151222212826,2015-12-22T21_28_26,IS_MMC6__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMB4__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMC4__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMB3__BHZ
20151222212826,2015-12-22T21_28_26,IS_OFRI__SHE
20151222212826,2015-12-22T21_28_26,IS_MMLI__BHZ
20151222212826,2015-12-22T21_28_26,IS_OFRI__SHZ
20151222212826,2015-12-22T21_28_26,IS_MMA3__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMB1__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMC3__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMC7__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMA0B__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMA1__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMC5__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMA0__BHZ
20151222212826,2015-12-22T21_28_26,IS_NATI__SHZ
20151222212826,2015-12-22T21_28_26,IS_OFRI__SHN
20151222212826,2015-12-22T21_28_26,IS_NATI__SHN
20151222212826,2015-12-22T21_28_26,IS_BLGI__SHE
20151222212826,2015-12-22T21_28_26,IS_NATI__SHE
20151222212826,2015-12-22T21_28_26,IS_GEM__BHN
20151222212826,2015-12-22T21_28_26,IS_HNTI__SHZ
20151222212826,2015-12-22T21_28_26,IS_GEM__BHE
20151222212826,2015-12-22T21_28_26,IS_GEM__BHZ
20151222212826,2015-12-22T21_28_26,IS_HNTI__SHE
20151222212826,2015-12-22T21_28_26,IS_HNTI__SHN
20151222212826,2015-12-22T21_28_26,IS_MMLI__BHN
20151222212826,2015-12-22T21_28_26,IS_MMA4__BHZ
20151222212826,2015-12-22T21_28_26,IS_BLGI__SHZ
20151222212826,2015-12-22T21_28_26,IS_MMC2__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMA2__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMC1__BHZ
20151222212826,2015-12-22T21_28_26,IS_MMB2__BHZ
20151211185425,2015-12-11T18_54_25,IS_KRMI__SHZ
20151110202946,2015-11-10T20_29_46,IS_BLGI__SHN
20151110202946,2015-11-10T20_29_46,IS_KRMI__SHE
20151110202946,2015-11-10T20_29_46,IS_KRMI__SHZ
20151110202946,2015-11-10T20_29_46,IS_HNTI__SHN
20151110202946,2015-11-10T20_29_46,IS_ZFRI__SHZ
20151110202946,2015-11-10T20_29_46,IS_ZFRI__SHN
20151110202946,2015-11-10T20_29_46,IS_ZFRI__SHE
20151110202946,2015-11-10T20_29_46,IS_BLGI__SHZ
20151113160902,2015-11-13T16_09_02,IS_BLGI__SHN
20151113160902,2015-11-13T16_09_02,IS_AMAZ__BHN
20151113160902,2015-11-13T16_09_02,IS_AMAZ__BHZ
20151113160902,2015-11-13T16_09_02,IS_SLTI__SHE
20151113160902,2015-11-13T16_09_02,IS_BLGI__SHE
20151113160902,2015-11-13T16_09_02,IS_SLTI__SHZ
20151113160902,2015-11-13T16_09_02,IS_KRMI__SHZ
20151113160902,2015-11-13T16_09_02,IS_HNTI__SHZ
20151113160902,2015-11-13T16_09_02,IS_HNTI__SHE
20151113160902,2015-11-13T16_09_02,IS_HNTI__SHN
20151113160902,2015-11-13T16_09_02,IS_ZFRI__SHZ
20151113160902,2015-11-13T16_09_02,IS_KZIT__BHE
20150225115807,2015-2-25T11_58_07,IS_MMC6__BHZ
20150225115807,2015-2-25T11_58_07,IS_OFRI__SHE
20150225115807,2015-2-25T11_58_07,IS_MMLI__BHZ
20150225115807,2015-2-25T11_58_07,IS_AMAZ__BHE
20150225115807,2015-2-25T11_58_07,IS_OFRI__SHN
20150225115807,2015-2-25T11_58_07,IS_AMAZ__BHN
20150225115807,2015-2-25T11_58_07,IS_AMAZ__BHZ
20150225115807,2015-2-25T11_58_07,IS_OFRI__SHZ
20150225115807,2015-2-25T11_58_07,IS_YTIR__SHZ
20150225115807,2015-2-25T11_58_07,IS_MMLI__BHE
20150225115807,2015-2-25T11_58_07,IS_YTIR__SHN
20150225115807,2015-2-25T11_58_07,IS_MMA3__BHZ
20150225115807,2015-2-25T11_58_07,IS_KRMI__SHN
20150225115807,2015-2-25T11_58_07,IS_KRMI__SHE
20150225115807,2015-2-25T11_58_07,IS_MMC7__BHZ
20150225115807,2015-2-25T11_58_07,IS_SLTI__SHN
20150225115807,2015-2-25T11_58_07,IS_HRFI__BHN
20150225115807,2015-2-25T11_58_07,IS_SLTI__SHE
20150225115807,2015-2-25T11_58_07,IS_BLGI__SHZ
20150225115807,2015-2-25T11_58_07,IS_HRFI__BHE
20150225115807,2015-2-25T11_58_07,IS_HRFI__BHZ
20150225115807,2015-2-25T11_58_07,IS_BLGI__SHE
20150225115807,2015-2-25T11_58_07,IS_SLTI__SHZ
20150225115807,2015-2-25T11_58_07,IS_BLGI__SHN
20150225115807,2015-2-25T11_58_07,IS_KRMI__SHZ
20150225115807,2015-2-25T11_58_07,IS_HNTI__SHZ
20150225115807,2015-2-25T11_58_07,IS_HNTI__SHE
20150225115807,2015-2-25T11_58_07,IS_HNTI__SHN
20150225115807,2015-2-25T11_58_07,IS_MMLI__BHN
20150225115807,2015-2-25T11_58_07,IS_KZIT__BHN
20150225115807,2015-2-25T11_58_07,IS_ZFRI__SHZ
20150225115807,2015-2-25T11_58_07,IS_KZIT__BHE
20150225115807,2015-2-25T11_58_07,IS_ZFRI__SHN
20150225115807,2015-2-25T11_58_07,IS_KZIT__BHZ
20150225115807,2015-2-25T11_58_07,IS_ZFRI__SHE
20150307104813,2015-3-7T10_48_13,IS_MMC6__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMB4__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMC4__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMB3__BHZ
20150307104813,2015-3-7T10_48_13,IS_OFRI__SHE
20150307104813,2015-3-7T10_48_13,IS_MMLI__BHZ
20150307104813,2015-3-7T10_48_13,IS_AMAZ__BHE
20150307104813,2015-3-7T10_48_13,IS_OFRI__SHN
20150307104813,2015-3-7T10_48_13,IS_AMAZ__BHN
20150307104813,2015-3-7T10_48_13,IS_AMAZ__BHZ
20150307104813,2015-3-7T10_48_13,IS_OFRI__SHZ
20150307104813,2015-3-7T10_48_13,IS_YTIR__SHZ
20150307104813,2015-3-7T10_48_13,IS_YTIR__SHE
20150307104813,2015-3-7T10_48_13,IS_MMLI__BHE
20150307104813,2015-3-7T10_48_13,IS_YTIR__SHN
20150307104813,2015-3-7T10_48_13,IS_MMA3__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMB1__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMC3__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMA0B__BHN
20150307104813,2015-3-7T10_48_13,IS_MMC7__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMA0B__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMA1__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMC5__BHZ
20150307104813,2015-3-7T10_48_13,IS_DSI__SHZ
20150307104813,2015-3-7T10_48_13,IS_MMA0__BHZ
20150307104813,2015-3-7T10_48_13,IS_DSI__SHE
20150307104813,2015-3-7T10_48_13,IS_DSI__SHN
20150307104813,2015-3-7T10_48_13,IS_NATI__SHZ
20150307104813,2015-3-7T10_48_13,IS_SLTI__SHN
20150307104813,2015-3-7T10_48_13,IS_SLTI__SHE
20150307104813,2015-3-7T10_48_13,IS_BLGI__SHZ
20150307104813,2015-3-7T10_48_13,IS_MMA0B__BHE
20150307104813,2015-3-7T10_48_13,IS_NATI__SHN
20150307104813,2015-3-7T10_48_13,IS_BLGI__SHE
20150307104813,2015-3-7T10_48_13,IS_SLTI__SHZ
20150307104813,2015-3-7T10_48_13,IS_BLGI__SHN
20150307104813,2015-3-7T10_48_13,IS_NATI__SHE
20150307104813,2015-3-7T10_48_13,IS_GEM__BHN
20150307104813,2015-3-7T10_48_13,IS_HNTI__SHZ
20150307104813,2015-3-7T10_48_13,IS_GEM__BHE
20150307104813,2015-3-7T10_48_13,IS_GEM__BHZ
20150307104813,2015-3-7T10_48_13,IS_HNTI__SHE
20150307104813,2015-3-7T10_48_13,IS_HNTI__SHN
20150307104813,2015-3-7T10_48_13,IS_MMLI__BHN
20150307104813,2015-3-7T10_48_13,IS_ZFRI__SHZ
20150307104813,2015-3-7T10_48_13,IS_KZIT__BHE
20150307104813,2015-3-7T10_48_13,IS_ZFRI__SHN
20150307104813,2015-3-7T10_48_13,IS_KZIT__BHZ
20150307104813,2015-3-7T10_48_13,IS_ZFRI__SHE
20150307104813,2015-3-7T10_48_13,IS_MMA4__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMC2__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMA2__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMC1__BHZ
20150307104813,2015-3-7T10_48_13,IS_MMB2__BHZ
20150319183716,2015-3-19T18_37_16,IS_PRNI__SHN
20150319183716,2015-3-19T18_37_16,IS_OFRI__SHE
20150319183716,2015-3-19T18_37_16,IS_MMLI__BHZ
20150319183716,2015-3-19T18_37_16,IS_AMAZ__BHE
20150319183716,2015-3-19T18_37_16,IS_OFRI__SHN
20150319183716,2015-3-19T18_37_16,IS_AMAZ__BHN
20150319183716,2015-3-19T18_37_16,IS_AMAZ__BHZ
20150319183716,2015-3-19T18_37_16,IS_OFRI__SHZ
20150319183716,2015-3-19T18_37_16,IS_YTIR__SHZ
20150319183716,2015-3-19T18_37_16,IS_YTIR__SHE
20150319183716,2015-3-19T18_37_16,IS_YTIR__SHN
20150319183716,2015-3-19T18_37_16,IS_KRMI__SHN
20150319183716,2015-3-19T18_37_16,IS_KRMI__SHE
20150319183716,2015-3-19T18_37_16,IS_DSI__SHZ
20150319183716,2015-3-19T18_37_16,IS_EIL__BHZ
20150319183716,2015-3-19T18_37_16,IS_EIL__BHE
20150319183716,2015-3-19T18_37_16,IS_DSI__SHE
20150319183716,2015-3-19T18_37_16,IS_EIL__BHN
20150319183716,2015-3-19T18_37_16,IS_NATI__SHZ
20150319183716,2015-3-19T18_37_16,IS_SLTI__SHN
20150319183716,2015-3-19T18_37_16,IS_HRFI__BHN
20150319183716,2015-3-19T18_37_16,IS_SLTI__SHE
20150319183716,2015-3-19T18_37_16,IS_BLGI__SHZ
20150319183716,2015-3-19T18_37_16,IS_HRFI__BHE
20150319183716,2015-3-19T18_37_16,IS_HRFI__BHZ
20150319183716,2015-3-19T18_37_16,IS_NATI__SHN
20150319183716,2015-3-19T18_37_16,IS_BLGI__SHE
20150319183716,2015-3-19T18_37_16,IS_SLTI__SHZ
20150319183716,2015-3-19T18_37_16,IS_BLGI__SHN
20150319183716,2015-3-19T18_37_16,IS_NATI__SHE
20150319183716,2015-3-19T18_37_16,IS_KRMI__SHZ
20150319183716,2015-3-19T18_37_16,IS_HNTI__SHZ
20150319183716,2015-3-19T18_37_16,IS_HNTI__SHE
20150319183716,2015-3-19T18_37_16,IS_HNTI__SHN
20150319183716,2015-3-19T18_37_16,IS_KZIT__BHN
20150319183716,2015-3-19T18_37_16,IS_ZFRI__SHZ
20150319183716,2015-3-19T18_37_16,IS_KZIT__BHE
20150319183716,2015-3-19T18_37_16,IS_ZFRI__SHN
20150319183716,2015-3-19T18_37_16,IS_KZIT__BHZ
20150319183716,2015-3-19T18_37_16,IS_ZFRI__SHE
20150319183716,2015-3-19T18_37_16,IS_PRNI__SHE
20150319183716,2015-3-19T18_37_16,IS_MBRI__SHE
20150319183716,2015-3-19T18_37_16,IS_HMDT__SHE
20150319183716,2015-3-19T18_37_16,IS_HMDT__SHN
20150319183716,2015-3-19T18_37_16,IS_MBRI__SHN
20150319183716,2015-3-19T18_37_16,IS_PRNI__SHZ
20150319183716,2015-3-19T18_37_16,IS_MBRI__SHZ
20150415083352,2015-4-15T8_33_52,IS_AMAZ__BHE
20150415083352,2015-4-15T8_33_52,IS_AMAZ__BHN
20150415083352,2015-4-15T8_33_52,IS_AMAZ__BHZ
20150415083352,2015-4-15T8_33_52,IS_NATI__SHZ
20150415083352,2015-4-15T8_33_52,IS_SLTI__SHN
20150415083352,2015-4-15T8_33_52,IS_SLTI__SHE
20150415083352,2015-4-15T8_33_52,IS_BLGI__SHZ
20150415083352,2015-4-15T8_33_52,IS_SLTI__SHZ
20150415083352,2015-4-15T8_33_52,IS_KRMI__SHZ
20150415083352,2015-4-15T8_33_52,IS_HNTI__SHZ
20150415083352,2015-4-15T8_33_52,IS_KRMI__SHN
20150415083352,2015-4-15T8_33_52,IS_HNTI__SHE
20150415083352,2015-4-15T8_33_52,IS_KRMI__SHE
20150415083352,2015-4-15T8_33_52,IS_HNTI__SHN
20150415083352,2015-4-15T8_33_52,IS_ZFRI__SHZ
20150415083352,2015-4-15T8_33_52,IS_KZIT__BHE
20150415083352,2015-4-15T8_33_52,IS_ZFRI__SHN
20150415083352,2015-4-15T8_33_52,IS_KZIT__BHZ
20150415083352,2015-4-15T8_33_52,IS_ZFRI__SHE
20150415083810,2015-4-15T8_38_10,IS_MMB4__BHZ
20150415083810,2015-4-15T8_38_10,IS_PRNI__SHN
20150415083810,2015-4-15T8_38_10,IS_MMB3__BHZ
20150415083810,2015-4-15T8_38_10,IS_OFRI__SHE
20150415083810,2015-4-15T8_38_10,IS_MMLI__BHZ
20150415083810,2015-4-15T8_38_10,IS_AMAZ__BHE
20150415083810,2015-4-15T8_38_10,IS_OFRI__SHN
20150415083810,2015-4-15T8_38_10,IS_AMAZ__BHN
20150415083810,2015-4-15T8_38_10,IS_AMAZ__BHZ
20150415083810,2015-4-15T8_38_10,IS_OFRI__SHZ
20150415083810,2015-4-15T8_38_10,IS_YTIR__SHZ
20150415083810,2015-4-15T8_38_10,IS_YTIR__SHE
20150415083810,2015-4-15T8_38_10,IS_MMLI__BHE
20150415083810,2015-4-15T8_38_10,IS_YTIR__SHN
20150415083810,2015-4-15T8_38_10,IS_MMB1__BHZ
20150415083810,2015-4-15T8_38_10,IS_MMC3__BHZ
20150415083810,2015-4-15T8_38_10,IS_MMC7__BHZ
20150415083810,2015-4-15T8_38_10,IS_MMA1__BHZ
20150415083810,2015-4-15T8_38_10,IS_EIL__BHE
20150415083810,2015-4-15T8_38_10,IS_EIL__BHN
20150415083810,2015-4-15T8_38_10,IS_NATI__SHZ
20150415083810,2015-4-15T8_38_10,IS_SLTI__SHN
20150415083810,2015-4-15T8_38_10,IS_HRFI__BHN
20150415083810,2015-4-15T8_38_10,IS_SLTI__SHE
20150415083810,2015-4-15T8_38_10,IS_BLGI__SHZ
20150415083810,2015-4-15T8_38_10,IS_HRFI__BHE
20150415083810,2015-4-15T8_38_10,IS_HRFI__BHZ
20150415083810,2015-4-15T8_38_10,IS_NATI__SHN
20150415083810,2015-4-15T8_38_10,IS_BLGI__SHE
20150415083810,2015-4-15T8_38_10,IS_SLTI__SHZ
20150415083810,2015-4-15T8_38_10,IS_BLGI__SHN
20150415083810,2015-4-15T8_38_10,IS_NATI__SHE
20150415083810,2015-4-15T8_38_10,IS_KRMI__SHZ
20150415083810,2015-4-15T8_38_10,IS_HNTI__SHZ
20150415083810,2015-4-15T8_38_10,IS_GEM__BHE
20150415083810,2015-4-15T8_38_10,IS_KRMI__SHN
20150415083810,2015-4-15T8_38_10,IS_GEM__BHZ
20150415083810,2015-4-15T8_38_10,IS_HNTI__SHE
20150415083810,2015-4-15T8_38_10,IS_KRMI__SHE
20150415083810,2015-4-15T8_38_10,IS_HNTI__SHN
20150415083810,2015-4-15T8_38_10,IS_MMLI__BHN
20150415083810,2015-4-15T8_38_10,IS_KZIT__BHN
20150415083810,2015-4-15T8_38_10,IS_ZFRI__SHZ
20150415083810,2015-4-15T8_38_10,IS_KZIT__BHE
20150415083810,2015-4-15T8_38_10,IS_ZFRI__SHN
20150415083810,2015-4-15T8_38_10,IS_KZIT__BHZ
20150415083810,2015-4-15T8_38_10,IS_ZFRI__SHE
20150415083810,2015-4-15T8_38_10,IS_MMC2__BHZ
20150415083810,2015-4-15T8_38_10,IS_MMC1__BHZ
20150415083810,2015-4-15T8_38_10,IS_MBRI__SHZ
20150507120159,2015-5-7T12_01_59,IS_AMAZ__BHE
20150507120159,2015-5-7T12_01_59,IS_AMAZ__BHN
20150507120159,2015-5-7T12_01_59,IS_AMAZ__BHZ
20150507120159,2015-5-7T12_01_59,IS_YTIR__SHZ
20150507120159,2015-5-7T12_01_59,IS_YTIR__SHN
20150507120159,2015-5-7T12_01_59,IS_KRMI__SHN
20150507120159,2015-5-7T12_01_59,IS_KRMI__SHE
20150507120159,2015-5-7T12_01_59,IS_EIL__BHZ
20150507120159,2015-5-7T12_01_59,IS_EIL__BHE
20150507120159,2015-5-7T12_01_59,IS_EIL__BHN
20150507120159,2015-5-7T12_01_59,IS_HRFI__BHN
20150507120159,2015-5-7T12_01_59,IS_BLGI__SHZ
20150507120159,2015-5-7T12_01_59,IS_HRFI__BHE
20150507120159,2015-5-7T12_01_59,IS_HRFI__BHZ
20150507120159,2015-5-7T12_01_59,IS_SLTI__SHZ
20150507120159,2015-5-7T12_01_59,IS_KRMI__SHZ
20150507120159,2015-5-7T12_01_59,IS_HNTI__SHZ
20150507120159,2015-5-7T12_01_59,IS_HNTI__SHE
20150507120159,2015-5-7T12_01_59,IS_HNTI__SHN
20150507120159,2015-5-7T12_01_59,IS_KZIT__BHN
20150507120159,2015-5-7T12_01_59,IS_ZFRI__SHZ
20150507120159,2015-5-7T12_01_59,IS_KZIT__BHE
20150507120159,2015-5-7T12_01_59,IS_ZFRI__SHN
20150507120159,2015-5-7T12_01_59,IS_KZIT__BHZ
20150507120159,2015-5-7T12_01_59,IS_ZFRI__SHE
20150507120159,2015-5-7T12_01_59,IS_MBRI__SHE
20150507120159,2015-5-7T12_01_59,IS_MBRI__SHZ
20150630065725,2015-6-30T6_57_25,IS_EIL__BHE
20150630065725,2015-6-30T6_57_25,IS_OFRI__SHE
20150630065725,2015-6-30T6_57_25,IS_MMLI__BHZ
20150630065725,2015-6-30T6_57_25,IS_AMAZ__BHE
20150630065725,2015-6-30T6_57_25,IS_OFRI__SHN
20150630065725,2015-6-30T6_57_25,IS_AMAZ__BHN
20150630065725,2015-6-30T6_57_25,IS_AMAZ__BHZ
20150630065725,2015-6-30T6_57_25,IS_OFRI__SHZ
20150630065725,2015-6-30T6_57_25,IS_YTIR__SHZ
20150630065725,2015-6-30T6_57_25,IS_YTIR__SHE
20150630065725,2015-6-30T6_57_25,IS_YTIR__SHN
20150630065725,2015-6-30T6_57_25,IS_KRMI__SHN
20150630065725,2015-6-30T6_57_25,IS_KRMI__SHE
20150630065725,2015-6-30T6_57_25,IS_MMA0B__BHN
20150630065725,2015-6-30T6_57_25,IS_EIL__BHZ
20150630065725,2015-6-30T6_57_25,IS_EIL__BHN
20150630065725,2015-6-30T6_57_25,IS_SLTI__SHN
20150630065725,2015-6-30T6_57_25,IS_HRFI__BHN
20150630065725,2015-6-30T6_57_25,IS_SLTI__SHE
20150630065725,2015-6-30T6_57_25,IS_BLGI__SHZ
20150630065725,2015-6-30T6_57_25,IS_HRFI__BHE
20150630065725,2015-6-30T6_57_25,IS_HRFI__BHZ
20150630065725,2015-6-30T6_57_25,IS_BLGI__SHE
20150630065725,2015-6-30T6_57_25,IS_SLTI__SHZ
20150630065725,2015-6-30T6_57_25,IS_BLGI__SHN
20150630065725,2015-6-30T6_57_25,IS_KRMI__SHZ
20150630065725,2015-6-30T6_57_25,IS_HNTI__SHZ
20150630065725,2015-6-30T6_57_25,IS_HNTI__SHE
20150630065725,2015-6-30T6_57_25,IS_HNTI__SHN
20150630065725,2015-6-30T6_57_25,IS_MMLI__BHN
20150630065725,2015-6-30T6_57_25,IS_KZIT__BHN
20150630065725,2015-6-30T6_57_25,IS_ZFRI__SHZ
20150630065725,2015-6-30T6_57_25,IS_KZIT__BHE
20150630065725,2015-6-30T6_57_25,IS_ZFRI__SHN
20150630065725,2015-6-30T6_57_25,IS_KZIT__BHZ
20150630065725,2015-6-30T6_57_25,IS_ZFRI__SHE
20150630065725,2015-6-30T6_57_25,IS_MMC2__BHZ
20150630065725,2015-6-30T6_57_25,IS_MBRI__SHN
20150630065725,2015-6-30T6_57_25,IS_PRNI__SHZ
20150627153359,2015-6-27T15_33_59,IS_MMA0B__BHN
20150627153359,2015-6-27T15_33_59,AA_ROD1__BLZ
20150627153359,2015-6-27T15_33_59,AA_ROD1__BLN
20150627153359,2015-6-27T15_33_59,AA_ROD1__BLE
20150629070235,2015-6-29T7_02_35,IS_MMC6__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMB4__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMC4__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMB3__BHZ
20150629070235,2015-6-29T7_02_35,IS_OFRI__SHE
20150629070235,2015-6-29T7_02_35,IS_MMLI__BHZ
20150629070235,2015-6-29T7_02_35,IS_AMAZ__BHE
20150629070235,2015-6-29T7_02_35,IS_OFRI__SHN
20150629070235,2015-6-29T7_02_35,IS_AMAZ__BHN
20150629070235,2015-6-29T7_02_35,IS_AMAZ__BHZ
20150629070235,2015-6-29T7_02_35,IS_OFRI__SHZ
20150629070235,2015-6-29T7_02_35,IS_MMLI__BHE
20150629070235,2015-6-29T7_02_35,IS_MMA3__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMB1__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMC3__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMA0B__BHN
20150629070235,2015-6-29T7_02_35,IS_MMC7__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMA0B__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMA1__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMC5__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMA0__BHZ
20150629070235,2015-6-29T7_02_35,IS_NATI__SHZ
20150629070235,2015-6-29T7_02_35,IS_SLTI__SHN
20150629070235,2015-6-29T7_02_35,IS_SLTI__SHE
20150629070235,2015-6-29T7_02_35,IS_BLGI__SHZ
20150629070235,2015-6-29T7_02_35,IS_MMA0B__BHE
20150629070235,2015-6-29T7_02_35,IS_NATI__SHN
20150629070235,2015-6-29T7_02_35,IS_BLGI__SHE
20150629070235,2015-6-29T7_02_35,IS_SLTI__SHZ
20150629070235,2015-6-29T7_02_35,IS_BLGI__SHN
20150629070235,2015-6-29T7_02_35,IS_NATI__SHE
20150629070235,2015-6-29T7_02_35,IS_GEM__BHN
20150629070235,2015-6-29T7_02_35,IS_HNTI__SHZ
20150629070235,2015-6-29T7_02_35,IS_GEM__BHE
20150629070235,2015-6-29T7_02_35,IS_GEM__BHZ
20150629070235,2015-6-29T7_02_35,IS_HNTI__SHE
20150629070235,2015-6-29T7_02_35,IS_HNTI__SHN
20150629070235,2015-6-29T7_02_35,IS_MMLI__BHN
20150629070235,2015-6-29T7_02_35,IS_MMA4__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMC2__BHZ
20150629070235,2015-6-29T7_02_35,IS_HMDT__SHN
20150629070235,2015-6-29T7_02_35,IS_MMA2__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMC1__BHZ
20150629070235,2015-6-29T7_02_35,IS_MMB2__BHZ
20150629070235,2015-6-29T7_02_35,IS_HMDT__SHZ
20150628082751,2015-6-28T8_27_51,IS_MMC6__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMB4__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMC4__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMB3__BHZ
20150628082751,2015-6-28T8_27_51,IS_OFRI__SHE
20150628082751,2015-6-28T8_27_51,IS_OFRI__SHN
20150628082751,2015-6-28T8_27_51,IS_AMAZ__BHN
20150628082751,2015-6-28T8_27_51,IS_AMAZ__BHZ
20150628082751,2015-6-28T8_27_51,IS_OFRI__SHZ
20150628082751,2015-6-28T8_27_51,IS_MMA3__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMB1__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMC3__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMA0B__BHN
20150628082751,2015-6-28T8_27_51,IS_MMC7__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMA1__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMC5__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMA0__BHZ
20150628082751,2015-6-28T8_27_51,IS_NATI__SHZ
20150628082751,2015-6-28T8_27_51,IS_BLGI__SHZ
20150628082751,2015-6-28T8_27_51,IS_BLGI__SHE
20150628082751,2015-6-28T8_27_51,IS_SLTI__SHZ
20150628082751,2015-6-28T8_27_51,IS_BLGI__SHN
20150628082751,2015-6-28T8_27_51,IS_GEM__BHN
20150628082751,2015-6-28T8_27_51,IS_HNTI__SHZ
20150628082751,2015-6-28T8_27_51,IS_GEM__BHE
20150628082751,2015-6-28T8_27_51,IS_GEM__BHZ
20150628082751,2015-6-28T8_27_51,IS_HNTI__SHE
20150628082751,2015-6-28T8_27_51,IS_HNTI__SHN
20150628082751,2015-6-28T8_27_51,IS_MMA4__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMC2__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMA2__BHZ
20150628082751,2015-6-28T8_27_51,IS_MMC1__BHZ
20150730023905,2015-7-30T2_39_05,IS_MMA0B__BHN
20150730023905,2015-7-30T2_39_05,IS_NATI__SHZ
20150730023905,2015-7-30T2_39_05,IS_NATI__SHN
20150730023905,2015-7-30T2_39_05,IS_NATI__SHE
20150721162918,2015-7-21T16_29_18,IS_MMA0B__BHN
